ID,Requisição de Timestamp,Timestamp de Resposta,Método,URL,Código,Motivo,RTT,Tamanho do Cabeçalho da Resposta,Tamanho do Corpo da Resposta
1469,Mon Jun 01 00:54:45 GMT-03:00 2026,Mon Jun 01 00:54:45 GMT-03:00 2026,POST,http://localhost:8000/produtos,201,Created,10,166,106
1470,Mon Jun 01 00:54:45 GMT-03:00 2026,Mon Jun 01 00:54:45 GMT-03:00 2026,GET,http://localhost:8000/usuarios/busca%22+AND+%221%22%3D%221%22+--+?nome=nome,404,Not Found,11,167,34
1471,Mon Jun 01 00:54:45 GMT-03:00 2026,Mon Jun 01 00:54:45 GMT-03:00 2026,PUT,http://localhost:8000/produtos/10,404,Not Found,12,167,37
1472,Mon Jun 01 00:54:45 GMT-03:00 2026,Mon Jun 01 00:54:45 GMT-03:00 2026,POST,http://localhost:8000/produtos,201,Created,13,166,111
1473,Mon Jun 01 00:54:45 GMT-03:00 2026,Mon Jun 01 00:54:45 GMT-03:00 2026,GET,http://localhost:8000/usuarios/busca+AND+1%3D1?nome=nome,404,Not Found,13,167,34
1474,Mon Jun 01 00:54:45 GMT-03:00 2026,Mon Jun 01 00:54:45 GMT-03:00 2026,PUT,http://localhost:8000/produtos/10,404,Not Found,10,167,37
1475,Mon Jun 01 00:54:45 GMT-03:00 2026,Mon Jun 01 00:54:45 GMT-03:00 2026,POST,http://localhost:8000/produtos,201,Created,10,166,116
1476,Mon Jun 01 00:54:45 GMT-03:00 2026,Mon Jun 01 00:54:45 GMT-03:00 2026,GET,http://localhost:8000/usuarios/busca%27+AND+%271%27%3D%271?nome=nome,404,Not Found,10,167,34
1477,Mon Jun 01 00:54:45 GMT-03:00 2026,Mon Jun 01 00:54:45 GMT-03:00 2026,PUT,http://localhost:8000/produtos/10,404,Not Found,8,167,37
1478,Mon Jun 01 00:54:45 GMT-03:00 2026,Mon Jun 01 00:54:45 GMT-03:00 2026,GET,http://localhost:8000/usuarios/busca%22+AND+%221%22%3D%221?nome=nome,404,Not Found,3,167,34
1479,Mon Jun 01 00:54:45 GMT-03:00 2026,Mon Jun 01 00:54:45 GMT-03:00 2026,POST,http://localhost:8000/produtos,201,Created,9,166,102
1480,Mon Jun 01 00:54:45 GMT-03:00 2026,Mon Jun 01 00:54:45 GMT-03:00 2026,PUT,http://localhost:8000/produtos/10,404,Not Found,9,167,37
1481,Mon Jun 01 00:54:45 GMT-03:00 2026,Mon Jun 01 00:54:45 GMT-03:00 2026,GET,http://localhost:8000/usuarios/busca+UNION+ALL+select+NULL+--+?nome=nome,404,Not Found,7,167,34
1482,Mon Jun 01 00:54:45 GMT-03:00 2026,Mon Jun 01 00:54:45 GMT-03:00 2026,POST,http://localhost:8000/produtos,201,Created,7,166,106
1483,Mon Jun 01 00:54:45 GMT-03:00 2026,Mon Jun 01 00:54:45 GMT-03:00 2026,PUT,http://localhost:8000/produtos/10,404,Not Found,7,167,37
1484,Mon Jun 01 00:54:45 GMT-03:00 2026,Mon Jun 01 00:54:45 GMT-03:00 2026,GET,http://localhost:8000/usuarios/busca%27+UNION+ALL+select+NULL+--+?nome=nome,404,Not Found,7,167,34
1485,Mon Jun 01 00:54:45 GMT-03:00 2026,Mon Jun 01 00:54:45 GMT-03:00 2026,POST,http://localhost:8000/produtos,201,Created,9,166,110
1486,Mon Jun 01 00:54:45 GMT-03:00 2026,Mon Jun 01 00:54:45 GMT-03:00 2026,GET,http://localhost:8000/usuarios/busca%22+UNION+ALL+select+NULL+--+?nome=nome,404,Not Found,9,167,34
